	Protein IDs	1	5	8	11	13	22
2463	MTMR9|mtmr9.L|gene7155|rna20882;MTMR9|LOC108718293|gene48483|rna94078	10391.599999999999	10607.0	11605.75	15079.0	12352.0	12691.0
2464	MTOR|mtor.L|gene15885|rna46417	44486.75	28373.5	48587.0	46181.5	77529.0	72214.0
2465	MTPAP|LOC108718472|gene50613|rna97204	28608.625	7815.15	30633.925	12227.5	62249.0	52509.0
2466	MTPN|mtpn.L|gene3597|rna10468	147151.25	78918.0	163435.5	101385.5	279860.0	283430.0
2467	MTPN|mtpn.S|gene38739|rna80013	175205.0	121251.0	182622.5	167675.0	254800.0	256220.0
2468	MTR|mtr.L|gene16223|rna47398	71211.75	39154.0	69732.25	59027.5	112790.0	118300.0
2469	MTRF1L|LOC108716687|gene46425|rna91186	12070.0	11114.35	12287.75	16392.5	14415.0	14772.0
2470	MTUS1|LOC108706611|gene34350|rna73877;NoName-TF333416|mtus1.L|gene13625|rna39657;NoName-TF333416|mtus1.S|gene27118|rna66624	0.0	0.0	0.0	0.0	0.0	0.0
2471	MTX1|mtx1.S|gene4153|rna12091	184047.0	31734.0	176815.25	40318.5	375950.0	382580.0
2472	MTX2|LOC108703005|gene42738|rna85781;MTX2|mtx2.L|gene1288|rna3738	56206.75	28182.5	66763.0	39281.5	113360.0	104260.0
2473	MTX3|mtx3.L|gene48655|rna94306	3039.25	5529.950000000001	3418.775	7164.049999999999	0.0	0.0
2474	MUC5B|LOC108715209|gene43355|rna86717	18957.5	0.0	22191.0	0.0	69726.0	95001.0
2475	MUT|mut.S|gene14447|rna42054	254165.0	180615.0	273942.5	255520.0	398670.0	398180.0
2476	MVD|mvd.L|gene6327|rna18505	3385.2	1628.85	4179.975	2660.75	7821.0	7137.8
2477	MVK|mvk.L|gene7245|rna21132	40599.475	7891.15	44723.7	9425.95	86283.0	84598.0
2478	MVP|mvp.L|gene8831|rna25722	133489.0	71610.0	129525.5	90099.5	223780.0	214870.0
2479	MVP|mvp.S|gene1917|rna5588	85999.5	34540.5	82816.75	50393.0	152250.0	161950.0
2480	MYBBP1A|mybbp1a.L|gene1017|rna2981	64415.5	13545.5	68112.25	21139.0	150200.0	155020.0
2481	MYCBP|mycbp.L|gene19027|rna55532;MYCBP|mycbp.S|gene15467|rna45148	84721.75	29317.5	78022.5	34126.0	120730.0	123730.0
2482	MYCBP2|mycbp2.L|gene3479|rna10112	26736.5	24229.5	30236.25	29625.5	34924.0	30488.0
2483	MYEF2|myef2.S|gene9447|rna27480;MYEF2|myef2.L|gene3517|rna10234	152578.0	39749.0	190470.0	52969.5	426220.0	585670.0
2484	MYH1|myh8.L|gene43181|rna86455;MYH4|LOC108698977|gene43447|rna86847;MYH1|LOC108698975|gene37205|rna77862;MYH4|myh1-1-2.S|gene14311|rna41690;MYH1|myh3.S|gene45456|rna89828;MYH2|LOC108702858|gene41945|rna84629;MYH1|LOC108705961|gene36860|rna77377;MYH1|LOC108698744|gene35765|rna75842	1342.5	0.0	1855.6	0.0	3842.5	10050.0
2485	MYH10|LOC108701185|gene39425|rna81001	491.8725	1958.3500000000001	1003.825	2427.95	0.0	0.0
2486	MYH10|myh10.S|gene6329|rna18516;MYH13|LOC108706020|gene34776|rna74453;MYH13|LOC108706158|gene48774|rna94515;MYH2|LOC108701196|gene43330|rna86677;MYH3|LOC108701194|gene49887|rna96068	78938.5	85757.0	100512.25	113810.0	131030.0	137280.0
2487	MYH11|myh11.L|gene14520|rna42282;MYH11|myh11.S|gene16257|rna47486	22420.0	0.0	26616.0	0.0	54724.0	58175.0
2488	MYH4|LOC108698976|gene47727|rna92967;MYH4|LOC399414|gene37055|rna77661;MYH1|LOC108698887|gene50406|rna96906;MYH1|LOC108698244|gene39807|rna81546;MYH1|myh1-3-2.L|gene13377|rna38911;MYH1|LOC108701817|gene34343|rna73872;MYH1|LOC108701197|gene42770|rna85815;MYH8|LOC108698090|gene43864|rna87504;MYH1|LOC108700302|gene48008|rna93386;MYH1|myh13.S|gene177|rna500;MYH1|LOC108701818|gene40390|rna82372	0.0	0.0	0.0	0.0	0.0	0.0
2489	MYH6|myh15.L|gene6557|rna19196;MYH6|myh6.S|gene5663|rna16588;MYH7|LOC108714868|gene45742|rna90256;MYH7B|myh7b.S|gene96|rna268;MYH7B|LOC108701067|gene36097|rna76293	0.0	0.0	0.0	0.0	0.0	0.0
2490	MYH9|myh9.L|gene5948|rna17411	932157.5	802115.0	1345112.5	1216150.0	2056100.0	2190400.0
2491	MYH9|myh9.S|gene2099|rna6091	690817.5	468365.0	933527.5	643755.0	1402600.0	1424200.0
2492	MYL1|myl1.S|gene16286|rna47571;MYL1|myl1.L|gene9349|rna27189	16293.5	0.0	20751.5	0.0	52967.0	267870.0
2493	MYL12B|myl12b.S|gene786|rna2295;MYL12B|myl12b.L|gene553|rna1596	36255.0	26552.5	51656.5	34403.0	87482.0	83694.0
2494	MYL6|LOC414678|gene47578|rna92779;MYL4|myl4.S|gene6440|rna18851	3936.4	0.0	8843.5	0.0	16802.0	19717.0
2495	MYL6|myl6.L|gene18541|rna54139	0.0	0.0	0.0	0.0	0.0	0.0
2496	MYL9|myl9.L|gene7710|rna22516	1219.25	2564.85	1087.175	3571.55	0.0	0.0
2497	MYL9|myl9.S|gene18014|rna52645	5179.225	8591.15	4718.075	12318.5	0.0	0.0
2498	MYLPF|mylpf.L|gene45407|rna89764;MYLPF|LOC108701718|gene37664|rna78450	10250.0	0.0	11321.5	0.0	30096.0	131150.0
2499	MYO10|myo10.2.S|gene49993|rna96240;MYO10|myo10.2.S|gene17471|rna51029	628.75	0.0	840.6	0.0	2085.0	3584.5
2500	MYO1B|myo1a.S|gene5004|rna14622	3537.85	0.0	3814.1	0.0	8945.1	8015.1
2501	MYO1C|myo1c.L|gene6417|rna18779;MYO1C|myo1c.S|gene19226|rna56178	18019.5725	1476.5	26879.675	4514.35	95848.0	96134.0
2502	MYO3B|LOC100158410.L|gene14378|rna41872	6611.5	0.0	6600.0	0.0	14720.0	16772.0
2503	MYO5A|myo5a.S|gene15105|rna44087;MYO5A|myo5a.L|gene40460|rna82474;MYO5B|myo5b.L|gene8315|rna24212;MYO5C|myo5c.L|gene19183|rna56029;MYO5B|myo5b.S|gene6444|rna18861	76500.75	34259.5	75789.25	48323.0	119080.0	116360.0
2504	MYOF|LOC108696180|gene39742|rna81458;REV__ACAT1|acat1.L|gene9051|rna26339;MYOF|LOC108697208|gene43247|rna86564;MYOF|LOC108696272|gene43744|rna87284	277687.5	133285.0	294077.5	243665.0	643660.0	459930.0
2505	MZT1|mzt1.L|gene26410|rna65913;MZT1|mzt1.S|gene6731|rna19705	8218.5	13228.5	7182.75	16967.5	0.0	0.0
2506	NAA10|naa10.S|gene226|rna631;NAA10|LOC108698289|gene45898|rna90469	140374.0	35503.5	149953.5	62796.0	290280.0	283860.0
2507	NAA15|naa15.S|gene169|rna470	164153.75	76764.5	168498.0	99840.0	290820.0	284120.0
2508	NAA15|naa16.L|gene5450|rna15972	61469.0	75101.5	57940.5	96847.5	47354.0	46360.0
2509	NAA16|naa16-like.L|gene1952|rna5682	68441.25	77507.0	71842.0	121220.0	67642.0	66604.0
2510	NAA20|naa20.S|gene8829|rna25718	28119.75	30612.5	30829.5	37265.0	35030.0	32751.0
2511	NAA25|naa25.L|gene9923|rna28850	18257.75	17370.5	18399.0	23963.0	22934.0	20088.0
2512	NAA30|naa30.S|gene14739|rna42967;NAA30|naa30.L|gene765|rna2233	0.0	0.0	0.0	0.0	0.0	0.0
2513	NAA38|lsm8.L|gene15260|rna44536	91409.5	15622.0	105779.75	23130.5	222730.0	224450.0
2514	NAA38|lsm8.S|gene8460|rna24629	225296.75	41188.0	247268.5	58344.0	478510.0	483370.0
2515	NAA40|LOC108715148|gene39725|rna81427	18425.0	12272.4	22159.25	20820.5	46786.0	49765.0
2516	NAA40|naa40.L|gene14017|rna40830	42794.0	30437.0	51002.25	47431.0	81428.0	75002.0
2517	NAA50|naa50.L|gene7691|rna22449;NAA50|naa50.S|gene37837|rna78694	163197.5	123962.5	190562.5	204340.0	297420.0	267620.0
2518	NAALAD2|naalad2.L|gene18306|rna53478;NAALAD2|naalad2.S|gene8500|rna24744;NAALAD2|LOC108707586|gene43090|rna86302	5474.35	4427.05	5938.9	5827.45	5200.2	5062.5
2519	NACA|naca.2.L|gene44255|rna88065;NACA|naca.2.L|gene10708|rna31110	880562.5	350415.0	884975.0	422515.0	1607100.0	1500700.0
2520	NADKD1|LOC108718411|gene48693|rna94352	6915.925	1399.44	8539.625	2101.35	17744.0	18472.0
2521	NADKD1|nadk2.S|gene5401|rna15838	29936.25	23000.5	30436.25	34402.0	39570.0	35440.0
2522	NADSYN1|nadsyn1.L|gene7181|rna20952	18521.75	9676.8	17990.025	14554.5	28350.0	31373.0
2523	NAE1|nae1.S|gene20467|rna59774	25561.25	17696.0	27801.25	21895.0	41603.0	44190.0
2524	NAGA|naga.L|gene14043|rna40911;NAGA|naga.S|gene15550|rna45412	72535.0	29624.0	84735.5	43572.0	131500.0	136770.0
2525	NAGK|nagk.L|gene20463|rna59766	136523.75	99194.0	148095.0	135490.0	220550.0	218290.0
2526	NAGLU|naglu.L|gene1733|rna5039	34085.7025	223.385	32147.645	807.2850000000001	63013.0	62846.0
2527	NAMPT|nampt.L|gene14246|rna41510	6509.1	6438.200000000001	9210.974999999999	13460.5	12575.0	15852.0
2528	NANS|nans.L|gene20220|rna59018	142833.5	69258.0	155432.0	102691.0	307630.0	292610.0
2529	NANS|nans.S|gene16275|rna47537	249430.0	170670.0	265195.0	263300.0	416100.0	384830.0
2530	NAP1L1|nap1l1.L|gene3398|rna9884	298592.5	176380.0	326752.5	256705.0	533970.0	530690.0
2531	NAP1L1|nap1l1.S|gene2968|rna8598	143697.5	43451.0	154933.5	64328.0	290870.0	301220.0
2532	NAP1L4|nap1l4.S|gene18855|rna55029	48208.5	44238.5	53230.75	50282.5	71606.0	66909.0
2533	NAPA|napa.L|gene10683|rna31040;NAPB|LOC108717753|gene50140|rna96456	5727.4	4580.65	6026.775	7330.4	6989.5	5284.0
2534	NAPA|napb.S|gene12176|rna35379	28088.75	12055.5	32700.5	16548.0	63644.0	62368.0
2535	NAPG|napg.L|gene16930|rna49468	278452.5	151975.0	320720.0	208765.0	543700.0	474630.0
2536	NAPRT1|naprt.S|gene2623|rna7624	7910.3	2410.1	5383.950000000001	3142.35	9393.7	10547.0
2537	NARFL|LOC108703228|gene45883|rna90439	81491.5	82835.5	93949.75	121605.0	104480.0	105020.0
2538	NARG2|ice2.L|gene5157|rna15083	5935.5	0.0	7896.0	0.0	13743.0	14586.0
2539	NARS|nars.L|gene11351|rna32999	11829.25	21002.5	12292.25	29201.0	0.0	0.0
2540	NARS|nars.S|gene19|rna56	32440.5	35347.5	31753.5	47367.0	29161.0	29281.0
2541	NARS2|LOC108710029|gene46753|rna91649	0.0	0.0	0.0	0.0	0.0	0.0
2542	NAT10|nat10.L|gene8015|rna23364	10612.55	10816.85	11222.475	12969.0	13639.0	17133.0
2543	NBAS|LOC108716246|gene37518|rna78265	10858.5	0.0	11339.5	0.0	35450.0	37717.0
2544	NBEA|LOC108709943|gene39602|rna81240;NBEA|LOC108707564|gene47698|rna92935	0.0	0.0	0.0	0.0	0.0	0.0
2545	NBN|nbn.L|gene14322|rna41715	4739.45	8930.95	4386.450000000001	7607.9	0.0	0.0
2546	NCAPD2|ncapd2.S|gene13193|rna38395	70757.0	59872.0	95861.25	93152.0	120580.0	118790.0
2547	NCAPD3|ncapd3.L|gene8106|rna23626	2194.55	3679.25	2008.6499999999999	3975.1	0.0	0.0
2548	NCAPG|ncapg.L|gene8766|rna25518	39304.5	0.0	48388.0	0.0	120400.0	118160.0
2549	NCAPG2|ncapg2.L|gene12851|rna37358	20897.175	5497.65	24493.4	6576.0	51599.0	47592.0
2550	NCAPH|brrn1|gene48863|rna94638	23161.5	57168.5	27444.25	74989.5	0.0	0.0
2551	NCAPH|ncaph.S|gene18475|rna53949	21339.55	2962.1000000000004	22697.925	3977.7	54731.0	55040.0
2552	NCBP1|ncbp1.S|gene1226|rna3567;NCBP1|ncbp1.L|gene9675|rna28152	27998.75	12572.1	36152.25	26131.0	104110.0	111660.0
2553	NCBP2|ncbp2.L|gene462|rna1330	11675.75	23021.5	12592.25	43684.5	0.0	0.0
2554	NCDN|ncdn.S|gene38853|rna80180;NCDN|ncdn.L|gene15248|rna44503	7887.5	0.0	8632.5	0.0	18224.0	21353.0
2555	NCKIPSD|nckipsd.L|gene5310|rna15556;NCKIPSD|nckipsd.S|gene18877|rna55093	19353.5	20240.0	19682.25	29129.5	16842.0	15273.0
2556	NCL|ncl.S|gene11052|rna32138	1225757.5	747660.0	1241542.5	1204200.0	2205600.0	3045800.0
2557	NCLN|MGC79091|gene49790|rna95921;NCLN|ncln.S|gene19646|rna57411	135105.0	142675.0	138507.5	199015.0	134640.0	118880.0
2558	NCOA3|ncoa3.S|gene11602|rna33702	0.0	0.0	0.0	0.0	0.0	0.0
2559	NCOA5|ncoa5.L|gene7132|rna20822	17255.0	0.0	21689.5	0.0	47592.0	49711.0
2560	NCOA5|ncoa5.S|gene3376|rna9812	8877.0	0.0	9679.5	0.0	29689.0	39490.0
2561	NCSTN|LOC108700373|gene38668|rna79907	21156.75	18997.5	19243.5	18436.0	27050.0	21887.0
2562	NCSTN|ncstn.L|gene1876|rna5477	39875.75	40141.0	43123.75	47654.0	48338.0	55245.0
2563	NDC80|ndc80.S|gene10966|rna31888	0.0	0.0	0.0	0.0	0.0	0.0
2564	NDE1|nde1.S|gene2721|rna7904;NDE1|nde1.L|gene5164|rna15100;NDEL1|ndel1.L|gene15513|rna45297;NDEL1|ndel1.S|gene18944|rna55303	54562.64	0.0	58772.595	365.965	123160.0	119600.0
2565	NDRG1|ndrg1.L|gene16802|rna49093;NDRG1|ndrg1.S|gene10688|rna31055	2406.65	0.0	2745.8	0.0	9100.2	9942.0
2566	NDRG2|LOC108715208|gene40032|rna81859	9341.95	3715.55	11111.55	5034.8	20854.0	22296.0
2567	NDRG2|ndrg2.S|gene280|rna800	34627.75	9016.85	43429.025	10476.05	73237.0	65797.0
2568	NDRG3|ndrg4.L|gene17710|rna51762	48122.5	46609.0	50405.5	64383.5	54313.0	50250.0
2569	NDRG3|ndrg4.S|gene13214|rna38465	45550.25	34811.5	49562.0	38155.5	64574.0	63592.0
2570	NDUFA10|ndufa10.L|gene36934|rna77480	19992.575	5612.45	19409.425	7123.85	41291.0	39679.0
2571	NDUFA10|ndufa10.S|gene12460|rna36219	39386.75	33957.5	41146.5	43171.5	50110.0	45236.0
2572	NDUFA11|ndufa11.S|gene11144|rna32388;NDUFA11|ndufa11.L|gene1726|rna5022	158046.0	68603.5	164790.75	99375.5	265320.0	225380.0
2573	NDUFA12|ndufa12.S|gene4428|rna12918;NDUFA12|ndufa12.L|gene1810|rna5273	264650.0	95539.0	276230.0	129710.0	470650.0	436170.0
2574	NDUFA13|ndufa13.L|gene6039|rna17678	409077.5	326320.0	443382.5	417510.0	549930.0	450690.0
2575	NDUFA2|ndufa2.L|gene957|rna2811	1178375.0	839885.0	1252840.0	1217900.0	1739600.0	1548200.0
2576	NDUFA4|ndufa4.S|gene13296|rna38697	669910.0	379755.0	713430.0	557735.0	1110200.0	906880.0
2577	NDUFA5|LOC108713097|gene50967|rna97686	142714.0	53882.0	147644.25	86917.5	263140.0	237250.0
2578	NDUFA5|ndufa5.L|gene650|rna1899	205042.5	131885.5	209460.0	178115.0	312340.0	314400.0
2579	NDUFA6|ndufa6.L|gene11884|rna34512	35017.75	17348.5	38641.0	24170.0	56908.0	55921.0
2580	NDUFA6|ndufa6.S|gene19981|rna58318	428292.5	167245.0	485055.0	236270.0	809950.0	663110.0
2581	NDUFA7|ndufa7.L|gene7375|rna21516	114378.0	31296.0	125115.25	42379.5	241250.0	209600.0
2582	NDUFA7|ndufa7.S|gene19347|rna56511	13751.0	0.0	16365.5	0.0	32655.0	26677.0
2583	NDUFA8|ndufa8.L|gene8762|rna25508	35914.5	40084.5	38853.25	59097.0	36163.0	38892.0
2584	NDUFA8|ndufa8.S|gene10110|rna29396	7230.25	12463.4	7898.0	19629.0	0.0	0.0
2585	NDUFA9|ndufa9.L|gene10758|rna31267	662440.0	311755.0	702525.0	401660.0	1133000.0	909540.0
2586	NDUFAF3|ndufaf3.L|gene3204|rna9271	22151.0	0.0	24706.0	0.0	50547.0	50046.0
2587	NDUFAF4|ndufaf4.L|gene8133|rna23689;NDUFAF4|LOC108705644|gene36543|rna76926	45954.5	25241.5	53934.75	37599.5	84370.0	84125.0
2588	NDUFAF5|ndufaf5.L|gene13575|rna39509	34756.0	38171.0	35998.5	54072.5	33127.0	33593.0
2589	NDUFB1|ndufb1.S|gene14200|rna41360;NDUFB1|LOC108698721|gene43212|rna86510	444500.0	199690.0	488602.5	283550.0	807100.0	687420.0
2590	NDUFB10|LOC108718674|gene40224|rna82127	18681.8	8357.6	18882.825	9126.25	33697.0	27145.0
2591	NDUFB10|ndufb10.S|gene9888|rna28747	4651.275	8527.25	4446.875	10890.5	0.0	0.0
2592	NDUFB11|LOC108700297|gene3167|rna9173	29988.0	18326.5	27674.25	25894.5	37819.0	38041.0
2593	NDUFB2|ndufb2.S|gene2921|rna8470	318422.5	114227.0	341895.0	153020.0	663250.0	593890.0
2594	NDUFB3|ndufb3.S|gene19266|rna56277;NDUFB3|ndufb3.L|gene4856|rna14180	310775.0	289955.0	310687.5	406530.0	301880.0	260300.0
2595	NDUFB4|ndufb4.L|gene13202|rna38421	243192.5	207340.0	250527.5	278420.0	305960.0	227040.0
2596	NDUFB4|ndufb4.S|gene920|rna2709	25498.25	12679.5	25145.0	17552.0	44743.0	34852.0
2597	NDUFB5|ndufb5.L|gene3354|rna9748	120337.25	27161.0	118500.0	43552.5	233330.0	228750.0
2598	NDUFB6|LOC108713629|gene39237|rna80742	121804.25	21968.5	134340.25	30477.0	255000.0	221070.0
2599	NDUFB6|ndufb6.S|gene13749|rna39988	85053.75	66973.0	84683.5	98144.0	100540.0	89053.0
2600	NDUFB7|ndufb7.L|gene11076|rna32200	70079.55	4689.95	76069.575	6082.75	198370.0	186590.0
2601	NDUFB8|ndufb8.L|gene13771|rna40071	38977.5	7145.099999999999	43939.375	10284.45	102230.0	76654.0
2602	NDUFB8|ndufb8.S|gene11554|rna33553	65570.0	0.0	64015.0	0.0	142080.0	125850.0
2603	NDUFB9|ndufb9.L|gene2718|rna7889	148495.0	94785.0	150737.5	129225.0	220800.0	200310.0
2604	NDUFC1|ndufc1.S|gene31017|rna70532	119797.25	62611.5	131620.25	93522.0	239210.0	189570.0
2605	NDUFC2|ndufc2.S|gene44863|rna88971	520895.0	308970.0	565530.0	439375.0	858520.0	711010.0
2606	NDUFS1|ndufs1.L|gene5936|rna17377	1027805.0	599275.0	1085370.0	815565.0	1656600.0	1446800.0
2607	NDUFS1|ndufs1.S|gene14640|rna42668	119252.5	82994.0	116353.75	114607.5	151340.0	142670.0
2608	NDUFS2|ndufs2.L|gene15085|rna44015	347685.0	132750.0	376525.0	164805.0	644640.0	579930.0
2609	NDUFS2|ndufs2.S|gene35592|rna75624	100110.75	88889.5	112877.5	139590.0	141530.0	125470.0
2610	NDUFS3|ndufs3.L|gene1402|rna4099	75063.75	24942.0	82334.5	40185.0	150490.0	126410.0
2611	NDUFS3|ndufs3.S|gene4099|rna11935	48256.525	881.0799999999999	50617.635	852.6	107130.0	94295.0
2612	NDUFS4|ndufs4.L|gene9284|rna26967	10565.0	0.0	12343.0	0.0	24584.0	24041.0
2613	NDUFS4|ndufs4.S|gene36402|rna76722	90941.25	26850.0	101016.75	33915.5	184250.0	165390.0
2614	NDUFS5|ndufs5.L|gene47621|rna92836;ODC1|LOC108705015|gene10991|rna31947	384295.0	284425.0	442095.0	396365.0	576520.0	529360.0
2615	NDUFS6|ndufs6.L|gene7704|rna22502	1949.725	2593.35	1497.8	3740.95	0.0	0.0
2616	NDUFS6|ndufs6.S|gene16800|rna49089	438.4825	531.525	391.59749999999997	870.095	0.0	0.0
2617	NDUFS7|ndufs7.S|gene48068|rna93488;NDUFS7|ndufs7.L|gene5457|rna15994	100746.0	48793.5	116073.25	70339.5	196160.0	178520.0
2618	NDUFS8|ndufs8.L|gene40511|rna82538	547615.0	167930.0	564315.0	210310.0	1078000.0	918820.0
2619	NDUFV1|ndufv1.L|gene955|rna2806	1161440.0	662480.0	1236975.0	940605.0	1951500.0	1819700.0
2620	NDUFV2|ndufv2.L|gene7744|rna22619;NDUFV2|LOC108695254|gene38906|rna80293	747980.0	293080.0	831945.0	388560.0	1433300.0	1388700.0
2621	NDUFV3|LOC108707775|gene8692|rna25304	35929.25	31680.0	38931.5	46379.5	39147.0	36790.0
2622	NDUFV3|LOC108709309|gene18635|rna54408	19546.25	15906.5	19586.95	19989.5	30661.0	28842.0
2623	NECAP1|necap1.S|gene48388|rna93962	57716.0	25322.0	60170.25	35957.0	102540.0	104000.0
2624	NEDD1|nedd1.L|gene2393|rna6967;NEDD1|nedd1.S|gene18946|rna55309	0.0	0.0	0.0	0.0	0.0	0.0
2625	NEDD8|nedd8.L|gene51023|rna97765;NEDD8|LOC108707006|gene44978|rna89130	99983.25	80393.0	103044.75	112143.5	141510.0	157720.0
2626	NEK3|nek3.S|gene44579|rna88559	28413.75	35764.0	25954.5	51279.5	17872.0	16577.0
2627	NEK9|nek9.L|gene35131|rna74952	2235.425	3789.85	1752.575	4406.5	0.0	0.0
2628	NEMF|nemf.L|gene2028|rna5886	73502.5	64525.5	74755.0	90032.5	78967.0	83387.0
2629	NENF|nenf.L|gene19402|rna56692	75982.0	56314.0	79720.75	87865.5	137160.0	134530.0
2630	NEU1|neu1.L|gene38513|rna79706	162644.25	60707.0	155532.0	76283.5	275300.0	331490.0
2631	NF1|nf1.L|gene7758|rna22652;NF1|LOC108709669|gene48120|rna93561	74218.25	13907.0	82053.25	17039.0	182650.0	167620.0
2632	NFS1|nfs1.L|gene7544|rna21983	132867.5	85510.5	144505.0	121445.0	225510.0	192090.0
2633	NFU1|nfu1.S|gene16211|rna47367	151722.0	54751.5	159688.75	73731.5	301780.0	313540.0
2634	NFYA|nfya.S|gene8955|rna26086	9751.1	9857.35	10836.525	20113.5	11160.0	13029.0
2635	NFYB|Xelaev18036492m|gene29032|rna68544;NFYB|nfyb.S|gene13742|rna39970;NFYB|nfyb.L|gene2464|rna7171	3477.8	0.0	3439.2	0.0	6686.9	9952.9
2636	NFYC|nfyc.L|gene19851|rna57974;NFYC|nfyc.S|gene15801|rna46164	16565.25	8756.35	21502.375	14695.5	40796.0	48426.0
2637	NGLY1|ngly1.S|gene14466|rna42115	2114.95	3145.5	1498.0	4444.7	0.0	0.0
2638	NHLRC2|nhlrc2.L|gene4925|rna14380	803.925	2122.2	947.325	2563.5	0.0	0.0
2639	NHP2L1|snu13.L|gene1654|rna4824	76598.75	34791.0	81470.25	65722.5	164650.0	176870.0
2640	NHP2L1|snu13.S|gene14148|rna41208	46440.75	34655.0	37455.25	48564.5	46457.0	43631.0
2641	NIF3L1|nif3l1.S|gene13768|rna40061	202577.75	98105.5	217567.5	142155.0	368350.0	331970.0
2642	NIPSNAP1|nipsnap1.S|gene13562|rna39467;NIPSNAP1|nipsnap1.L|gene2338|rna6802;GBAS|nipsnap2.S|gene19052|rna55617	49878.0	10906.5	56269.475	12453.0	126250.0	111740.0
2643	NIPSNAP3A|nipsnap3a.L|gene10852|rna31541	0.0	0.0	0.0	0.0	0.0	0.0
2644	NIPSNAP3A|nipsnap3a.S|gene17704|rna51737	10988.0	0.0	13384.0	0.0	29241.0	26078.0
2645	NIT2|nit2.S|gene36383|rna76688;NIT2|MGC82469|gene47083|rna92097	60314.25	61837.0	66144.25	87466.5	75206.0	70672.0
2646	NLN|nln.L|gene12219|rna35519	57397.25	27972.5	60514.75	39220.0	104020.0	98408.0
2647	NLRX1|nlrx1.L|gene14976|rna43704	51173.25	52046.5	57371.75	81776.0	48334.0	42699.0
2648	NMD3|nmd3.L|gene3473|rna10093	7782.75	13429.0	6492.75	17509.0	0.0	0.0
2649	NME1-NME2|nme2.L|gene36041|rna76213	1301470.0	813165.0	1384692.5	1091925.0	2025100.0	2038100.0
2650	NME2|nme2.S|gene6870|rna20086	1090717.5	487735.0	1208360.0	594420.0	1962300.0	1913600.0
2651	NME3|nme3.L|gene11776|rna34203;NME3|nme3.S|gene43321|rna86657	155517.5	105715.0	187047.5	137695.0	302670.0	275010.0
2652	NME4|nme4.L|gene46705|rna91582	180579.0	53692.5	172501.0	63618.0	315230.0	242990.0
2653	NME4|nme4.S|gene2556|rna7435	258152.5	125918.0	224105.0	156995.0	338260.0	277550.0
2654	NMRAL1|nmral1.L|gene16619|rna48554	34978.75	23756.5	47779.75	15967.0	43777.0	59460.0
2655	NMRAL1|nmral1.S|gene48097|rna93527	22645.75	22397.5	31460.5	21289.5	42698.0	63440.0
2656	NMT1|LOC108702554|gene40934|rna83154;NMT1|nmt2.S|gene13925|rna40544	22408.35	9615.8	26277.15	14897.0	51823.0	51385.0
2657	NMT1|nmt2.L|gene38297|rna79393	3898.325	6354.65	3839.8999999999996	10308.2	0.0	0.0
2658	NMT2|nmt1.L|gene90|rna255;NMT1|LOC108706069|gene48678|rna94331	21261.0	0.0	22764.5	0.0	50025.0	46207.0
2659	NNT|nnt.L|gene1770|rna5138	256405.0	213665.0	263007.5	302675.0	323140.0	292150.0
2660	NNT|nnt.S|gene3072|rna8896;NNT|LOC108712901|gene7113|rna20774	25778.0	17111.5	26447.5	25731.0	43355.0	36707.0
2661	NOA1|noa1.L|gene15573|rna45483	0.0	0.0	0.0	0.0	0.0	0.0
2662	NOD2|nlrc5.L|gene3511|rna10218	6387.75	12063.75	6020.5	14739.0	0.0	0.0
2663	NOL11|nol11.L|gene14694|rna42820;NOL11|nol11.L|gene15499|rna45251	17297.2	6943.349999999999	18241.05	9274.8	34934.0	38729.0
2664	NOLC1|nolc1.L|gene45268|rna89569	8934.35	7379.5	8685.175	15342.0	16221.0	18114.0
2665	NOMO1|nomo3.L|gene17571|rna51322	39001.0	45607.5	39109.5	65182.0	29642.0	27777.0
2666	NOMO2|LOC108703113|gene43644|rna87156	7585.0	11869.0	5930.0	17449.0	0.0	0.0
2667	NoName|dppa2/4.1.L|gene9504|rna27633	9828.0	0.0	13309.5	0.0	27535.0	28346.0
2668	NoName|hmgn2.L|gene6351|rna18592;NoName|hmg-17|gene40812|rna82977	583.7	0.0	698.8	0.0	7389.7	12630.0
2669	NoName|LOC100137672|gene846|rna2476	2118.9	3382.25	2120.6	5231.299999999999	0.0	0.0
2670	NoName|loc100491633.L|gene9727|rna28291	20700.25	21513.5	20951.75	11506.05	8823.9	7018.6
2671	NoName|loc100493164.L|gene13274|rna38635	21004.75	22224.5	19012.5	14178.0	9316.9	10600.0
2672	NoName|loc100496220.S|gene7738|rna22605	1882.475	3280.9	1603.725	4485.85	0.0	0.0
2673	NoName|loc100498624.L|gene6687|rna19571	197669.75	85907.5	207477.0	115285.5	403910.0	461900.0
2674	NoName|LOC101735009.S|gene30856|rna70369	33489.0	22205.0	54406.5	37179.5	96449.0	110010.0
2675	NoName|LOC108695548|gene36215|rna76464	10204.85	1935.75	13034.15	3619.3999999999996	35582.0	39685.0
2676	NoName|LOC108696751|gene50721|rna97347	163148.0	79918.5	147587.5	91815.5	226390.0	182590.0
2677	NoName|LOC108698044|gene40308|rna82256	130995.0	0.0	169595.0	0.0	282230.0	292600.0
2678	NoName|LOC108698101|gene39406|rna80974	32309.25	33762.5	30274.5	50214.0	25777.0	24355.0
2679	NoName|LOC108698272|gene45261|rna89562	798532.5	344515.0	837372.5	414405.0	1853000.0	1516300.0
